dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,2,0.030,0.137,0.6855,0.5682,0.9274,16.0828,1458487.8,601728,0,0,1010,90,1,0.053,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,3,0.031,0.136,0.6817,0.5808,1.0556,15.2205,1466615.3,601728,0,0,1010,90,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,4,0.033,0.135,0.6725,0.5763,0.9069,14.5473,1486629.1,601728,0,0,1010,90,1,0.055,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,0,0.040,0.114,0.5721,0.4171,1.0749,20.6294,1747611.9,311877,0,0,546,74,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,1,0.035,0.117,0.5831,0.4382,1.3114,15.2775,1714827.1,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,2,0.032,0.109,0.5438,0.4169,0.8858,13.4656,1838743.7,311877,0,0,546,74,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,3,0.036,0.105,0.5242,0.4125,0.8706,13.7118,1907332.0,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,4,0.035,0.103,0.5153,0.3839,1.1991,15.1384,1940479.5,311877,0,0,546,74,1,0.028,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,0,0.038,0.043,0.2173,0.1534,0.6464,0.6896,4600701.2,14961,0,0,40,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,1,0.036,0.047,0.2325,0.1692,0.7445,0.7738,4299842.6,14961,0,0,40,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,2,0.034,0.057,0.2854,0.2130,0.9111,0.9865,3502510.6,14961,0,0,40,53,1,0.012,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,3,0.037,0.044,0.2209,0.1649,0.6158,0.6549,4525952.4,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,4,0.037,0.047,0.2349,0.1809,0.6112,0.6419,4256657.7,14961,0,0,40,53,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,0,0.047,0.220,10.9909,9.7031,32.8749,32.8749,909826.0,601719,0,0,10048,90,1,0.114,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,1,0.036,0.152,7.5857,5.9645,28.4122,28.4122,1316925.3,601719,0,0,10048,90,1,0.056,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,2,0.029,0.140,7.0031,6.0151,23.1111,23.1111,1426535.4,601719,0,0,10048,90,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,3,0.031,0.138,6.8905,5.9756,21.4543,21.4543,1449842.8,601719,0,0,10048,90,1,0.054,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,4,0.031,0.142,7.1120,5.9503,25.6593,25.6593,1404738.7,601719,0,0,10048,90,1,0.051,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,0,0.039,0.124,6.1880,4.2905,31.1635,31.1635,1615998.8,311484,0,0,5106,74,1,0.027,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,1,0.042,0.120,6.0033,5.0252,23.5721,23.5721,1665715.7,311484,0,0,5106,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,2,0.036,0.129,6.4521,4.9836,28.7355,28.7355,1549859.2,311484,0,0,5106,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,3,0.040,0.116,5.7975,4.3655,23.9140,23.9140,1724855.2,311484,0,0,5106,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,4,0.032,0.117,5.8523,4.4549,24.8802,24.8802,1708705.1,311484,0,0,5106,75,1,0.025,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,0,0.035,0.043,2.1471,1.7259,5.5361,5.5361,4657242.2,14157,0,0,324,52,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,1,0.034,0.056,2.7958,2.3351,6.1052,6.1052,3576648.9,14157,0,0,324,54,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,2,0.042,0.051,2.5254,1.9959,6.7499,6.7499,3959559.1,14157,0,0,324,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,3,0.051,0.050,2.4885,1.8383,6.8093,6.8093,4018302.1,14157,0,0,324,54,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,4,0.035,0.055,2.7417,2.2118,6.8844,6.8844,3647283.1,14157,0,0,324,54,1,0.009,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,0,0.040,0.136,0.6777,0.5277,1.0141,21.8644,1475443.1,458034,0,0,797,82,1,0.035,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,1,0.033,0.137,0.6835,0.5566,1.2381,17.3404,1462874.5,458034,0,0,797,82,1,0.037,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,2,0.026,0.133,0.6667,0.5168,1.3232,15.3088,1499788.8,458034,0,0,797,83,1,0.037,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,3,0.030,0.125,0.6232,0.4945,0.9571,15.2594,1604393.8,458034,0,0,797,83,1,0.035,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,4,0.030,0.127,0.6354,0.5122,0.9172,16.6249,1573590.0,458034,0,0,797,83,1,0.033,258970,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,0,0.038,0.065,0.3273,0.3049,0.6606,0.6760,3054903.9,163758,0,0,297,56,1,0.015,119377,62586
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,1,0.038,0.064,0.3205,0.2618,0.7816,0.8429,3119614.2,163758,0,0,297,56,1,0.015,119377,62586
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,2,0.037,0.065,0.3267,0.2662,0.7320,0.7724,3060146.7,163758,0,0,297,56,1,0.016,119377,62586
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,3,0.035,0.076,0.3791,0.3498,0.7403,0.7708,2637530.7,163758,0,0,297,56,1,0.025,119377,62586
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,4,0.038,0.062,0.3113,0.2616,0.6966,0.7236,3212236.3,163758,0,0,297,56,1,0.016,119377,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,0,0.040,0.042,0.0020,0.0012,0.0018,16.4031,481327.3,60066,0,0,3,64,1,0.020,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,1,0.038,0.038,0.0018,0.0012,0.0018,12.4699,527450.6,60066,0,0,3,66,1,0.020,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,2,0.039,0.037,0.0018,0.0011,0.0017,12.6208,539697.6,60066,0,0,3,68,1,0.020,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,3,0.036,0.041,0.0020,0.0012,0.0019,14.1087,492072.5,60066,0,0,3,68,1,0.021,167892,62586
gnutella,batch,32,full,gnutella_b1_p1.0,1,20000,4,0.035,0.043,0.0021,0.0013,0.0023,14.5374,465179.5,60066,0,0,3,69,1,0.022,167892,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,0,0.043,0.039,0.0019,0.0012,0.0019,14.2809,512531.1,31545,0,0,8,64,1,0.018,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,1,0.037,0.038,0.0018,0.0012,0.0020,12.6091,529561.5,31545,0,0,8,67,1,0.018,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,2,0.035,0.037,0.0018,0.0013,0.0021,11.0938,533546.1,31545,0,0,8,67,1,0.018,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,3,0.035,0.038,0.0019,0.0013,0.0021,12.1259,521310.0,31545,0,0,8,67,1,0.018,148292,62586
gnutella,batch,32,full,gnutella_b1_p0.5,1,20000,4,0.037,0.035,0.0017,0.0011,0.0018,11.9585,567653.7,31545,0,0,8,67,1,0.018,148292,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,0,0.038,0.019,0.0009,0.0009,0.0017,0.0190,1064346.2,3051,0,0,8,52,1,0.016,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,1,0.033,0.018,0.0009,0.0009,0.0016,0.0775,1109217.3,3051,0,0,8,53,1,0.018,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,2,0.035,0.019,0.0009,0.0009,0.0019,0.0879,1072473.1,3051,0,0,8,53,1,0.017,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,3,0.032,0.019,0.0009,0.0009,0.0018,0.0801,1029395.3,3051,0,0,8,53,1,0.017,130041,62586
gnutella,batch,32,full,gnutella_b1_p0.0,1,20000,4,0.037,0.018,0.0009,0.0009,0.0017,0.0171,1119833.7,3051,0,0,8,53,1,0.016,130041,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,0,0.048,0.138,0.0067,0.0052,0.0099,22.1528,1450134.4,601731,0,0,14,90,1,0.056,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,1,0.038,0.130,0.0063,0.0049,0.0095,18.6484,1542557.4,601731,0,0,14,91,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,2,0.031,0.131,0.0064,0.0053,0.0105,14.4483,1527139.1,601731,0,0,14,91,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,3,0.032,0.124,0.0060,0.0050,0.0096,13.1079,1612658.7,601731,0,0,14,91,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10_p1.0,10,20000,4,0.036,0.130,0.0063,0.0050,0.0108,13.8399,1540521.1,601731,0,0,14,91,1,0.060,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,0,0.043,0.117,0.0058,0.0044,0.0096,16.8337,1707647.3,311916,0,0,11,74,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,1,0.038,0.112,0.0055,0.0041,0.0109,14.0458,1790344.7,311916,0,0,11,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,2,0.034,0.114,0.0056,0.0042,0.0107,14.1413,1752485.0,311916,0,0,11,75,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,3,0.035,0.127,0.0062,0.0051,0.0110,14.1944,1575412.6,311916,0,0,11,75,1,0.025,185331,62586
gnutella,batch,32,full,gnutella_b10_p0.5,10,20000,4,0.040,0.111,0.0055,0.0043,0.0097,13.8531,1797582.4,311916,0,0,11,75,1,0.024,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,0,0.037,0.046,0.0023,0.0018,0.0066,0.1363,4347974.3,15003,0,0,12,54,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,1,0.040,0.082,0.0041,0.0029,0.0135,0.2001,2442124.5,15003,0,0,12,54,1,0.013,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,2,0.043,0.059,0.0029,0.0020,0.0104,0.1175,3391579.0,15003,0,0,12,54,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,3,0.031,0.048,0.0024,0.0020,0.0061,0.1969,4158316.7,15003,0,0,12,54,1,0.011,58083,62586
gnutella,batch,32,full,gnutella_b10_p0.0,10,20000,4,0.038,0.044,0.0021,0.0017,0.0062,0.0932,4595559.9,15003,0,0,12,54,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,0,0.047,0.121,0.0594,0.0432,0.0842,22.8546,1659129.7,601731,0,0,106,90,1,0.058,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,1,0.045,0.124,0.0611,0.0480,0.0823,18.3770,1612530.0,601731,0,0,106,90,1,0.059,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,2,0.030,0.146,0.0722,0.0578,0.1276,18.8353,1365775.1,601731,0,0,106,90,1,0.061,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,3,0.029,0.142,0.0698,0.0564,0.1279,14.0873,1409773.2,601731,0,0,106,90,1,0.063,347880,62586
gnutella,batch,32,full,gnutella_b100_p1.0,100,2000,4,0.030,0.135,0.0663,0.0529,0.1050,15.7131,1484661.1,601731,0,0,106,90,1,0.059,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,0,0.047,0.096,0.0476,0.0327,0.0795,19.5140,2083578.0,311916,0,0,69,74,1,0.025,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,1,0.040,0.103,0.0512,0.0386,0.0811,15.3101,1935835.6,311916,0,0,69,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,2,0.031,0.103,0.0507,0.0369,0.0848,15.5396,1950029.6,311916,0,0,69,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,3,0.035,0.096,0.0477,0.0369,0.0715,13.6857,2074177.5,311916,0,0,69,76,1,0.026,185331,62586
gnutella,batch,32,full,gnutella_b100_p0.5,100,2000,4,0.033,0.098,0.0487,0.0373,0.0750,12.6430,2033602.6,311916,0,0,69,76,1,0.023,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,0,0.035,0.041,0.0203,0.0164,0.0515,0.1227,4904609.0,15000,0,0,18,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,1,0.037,0.039,0.0196,0.0142,0.0555,0.0857,5080438.9,15000,0,0,18,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,2,0.036,0.038,0.0190,0.0143,0.0513,0.1257,5249785.2,15000,0,0,18,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,3,0.037,0.039,0.0196,0.0164,0.0486,0.1124,5081584.4,15000,0,0,18,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b100_p0.0,100,2000,4,0.041,0.040,0.0202,0.0156,0.0543,0.0727,4938679.5,15000,0,0,18,52,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,0,0.045,0.138,0.6912,0.5494,0.9526,21.6392,1446536.7,601728,0,0,1010,87,1,0.055,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,1,0.041,0.137,0.6836,0.5482,0.9704,20.4075,1462585.5,601728,0,0,1010,89,1,0.051,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,2,0.076,0.195,0.9746,0.5756,5.3441,32.6886,1025898.9,601728,0,0,1010,89,1,0.057,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,3,0.029,0.130,0.6487,0.5594,0.9163,13.5263,1541262.6,601728,0,0,1010,89,1,0.051,347880,62586
gnutella,batch,32,full,gnutella_b1000_p1.0,1000,200,4,0.030,0.132,0.6592,0.5585,0.9269,14.3418,1516781.3,601728,0,0,1010,89,1,0.059,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,0,0.047,0.105,0.5263,0.3783,0.8986,20.0187,1899845.5,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,1,0.038,0.102,0.5076,0.3858,0.9530,15.7861,1969597.8,311877,0,0,546,74,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,2,0.035,0.108,0.5396,0.4002,1.0617,16.3795,1853146.0,311877,0,0,546,74,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,3,0.037,0.105,0.5251,0.3901,0.9170,15.7210,1904134.3,311877,0,0,546,74,1,0.024,185331,62586
gnutella,batch,32,full,gnutella_b1000_p0.5,1000,200,4,0.032,0.109,0.5443,0.3879,1.2197,16.3017,1836972.3,311877,0,0,546,74,1,0.024,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,0,0.041,0.044,0.2175,0.1526,0.6836,0.7138,4595574.1,14961,0,0,40,52,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,1,0.037,0.046,0.2303,0.1942,0.6432,0.6949,4341890.6,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,2,0.040,0.044,0.2203,0.1609,0.6711,0.7229,4538170.4,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,3,0.041,0.045,0.2225,0.1680,0.6318,0.6651,4492992.5,14961,0,0,40,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b1000_p0.0,1000,200,4,0.038,0.045,0.2254,0.1821,0.5840,0.6154,4434819.9,14961,0,0,40,53,1,0.011,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,0,0.050,0.157,7.8492,6.5826,31.6970,31.6970,1274000.4,601719,0,0,10048,90,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,1,0.050,0.194,9.7100,7.7889,38.9415,38.9415,1029129.0,601719,0,0,10048,91,1,0.074,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,2,0.044,0.181,9.0601,7.6379,30.5648,30.5648,1102779.5,601719,0,0,10048,92,1,0.064,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,3,0.039,0.153,7.6227,6.1578,32.0724,32.0724,1310696.1,601719,0,0,10048,92,1,0.052,347880,62586
gnutella,batch,32,full,gnutella_b10000_p1.0,10000,20,4,0.035,0.159,7.9186,6.2417,29.2447,29.2447,1261568.0,601719,0,0,10048,92,1,0.057,347880,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,0,0.043,0.115,5.7320,4.4910,26.2448,26.2448,1744568.5,311484,0,0,5106,74,1,0.025,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,1,0.039,0.115,5.7620,4.4372,23.3285,23.3285,1735479.0,311484,0,0,5106,75,1,0.022,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,2,0.037,0.116,5.7958,4.2680,24.2412,24.2412,1725355.7,311484,0,0,5106,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,3,0.037,0.114,5.7166,4.1993,24.2254,24.2254,1749268.1,311484,0,0,5106,75,1,0.023,185331,62586
gnutella,batch,32,full,gnutella_b10000_p0.5,10000,20,4,0.037,0.113,5.6427,4.5117,22.4774,22.4774,1772162.3,311484,0,0,5106,75,1,0.023,185331,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,0,0.041,0.048,2.4080,1.8309,6.4659,6.4659,4152757.0,14157,0,0,324,52,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,1,0.040,0.049,2.4599,1.9259,6.4164,6.4164,4064992.8,14157,0,0,324,53,1,0.010,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,2,0.039,0.056,2.7935,2.3942,5.6776,5.6776,3579602.1,14157,0,0,324,53,1,0.015,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,3,0.040,0.046,2.2807,1.7529,6.1407,6.1407,4384379.5,14157,0,0,324,53,1,0.009,58083,62586
gnutella,batch,32,full,gnutella_b10000_p0.0,10000,20,4,0.040,0.049,2.4637,1.8230,6.5322,6.5322,4058762.6,14157,0,0,324,53,1,0.010,58083,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,0,0.046,0.130,0.6482,0.4913,0.9486,20.8737,1542337.7,458034,0,0,797,82,1,0.042,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,1,0.048,0.143,0.7130,0.5533,1.3535,19.2234,1402348.7,458034,0,0,797,82,1,0.037,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,2,0.033,0.143,0.7147,0.5822,1.3085,16.3046,1399031.5,458034,0,0,797,82,1,0.038,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,3,0.028,0.143,0.7151,0.5623,1.2117,17.1281,1398253.5,458034,0,0,797,82,1,0.037,258970,62586
gnutella,batch,32,full,gnutella_b1000_p0.75,1000,200,4,0.029,0.147,0.7328,0.5470,1.4903,18.8963,1364437.5,458034,0,0,797,82,1,0.036,258970,62586
dataset,method,threads,ablate,stream,batch_size,nbatches,run,build_s,total_maint_s,lat_mean_ms,lat_p50_ms,lat_p99_ms,lat_max_ms,throughput_eps,evals,seeds,rounds,region_max,rss_mb,verify_ok,verify_s,final_m,final_n
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,0,0.044,0.070,0.3498,0.2972,0.7462,0.7470,2858460.8,163758,0,0,297,56,1,0.019,119377,62586
gnutella,batch,32,full,gnutella_b1000_p0.25,1000,200,1,0.039,0.068,0.3422,0.3001,0.6804,0.7297,2922108.7,163758,0,0,297,56,1,0.017,119377,62586
